Chromosome	Window	Freq_Mean	Freq_Median	STD
chr1	7820000	0.491949747	0.5	0.128161662
chr1	7825000	0.492230845	0.5	0.127595674
chr1	7830000	0.49133816	0.5	0.127729898
chr1	7835000	0.491663552	0.5	0.128924915
chr1	7840000	0.492127991	0.5	0.128806466
chr1	7845000	0.492077114	0.5	0.12877914
chr1	7850000	0.488829352	0.5	0.129998905
chr1	7855000	0.495192088	0.5	0.133913009
chr1	7860000	0.497816407	0.5	0.133235245
chr1	7865000	0.509228791	0.5	0.127659426
chr1	7870000	0.503432838	0.5	0.125791382
chr1	7875000	0.505630197	0.5	0.126784875
chr1	7880000	0.505784259	0.5	0.12659148
chr1	7885000	0.506533352	0.5	0.123507853
chr1	7890000	0.505718071	0.51	0.122905025
chr1	7895000	0.505273127	0.5	0.12372509
chr1	7900000	0.506482539	0.52173913	0.124842088
chr1	7905000	0.501850603	0.5	0.124819286
chr1	7910000	0.496115172	0.5	0.125256536
chr1	7915000	0.511961683	0.52173913	0.130381385
chr1	7920000	0.506146957	0.5	0.13040075
chr1	7925000	0.506393672	0.5	0.130260335
chr1	7930000	0.506776333	0.5	0.129940833
chr1	7935000	0.507349227	0.5	0.129995405
chr1	7940000	0.512126085	0.52173913	0.127616729
chr1	7945000	0.512965434	0.52173913	0.127534083
chr1	7950000	0.510956417	0.51	0.127468993
chr1	7955000	0.495665823	0.5	0.129086792
chr1	7960000	0.491939736	0.5	0.130761991
chr1	7965000	0.495265287	0.5	0.129283884
chr1	7970000	0.50045724	0.5	0.131463855
chr1	7975000	0.502642519	0.5	0.134194567
chr1	7980000	0.501543958	0.5	0.134989367
chr1	7985000	0.49070317	0.5	0.142370179
chr1	7990000	0.490005262	0.5	0.141510785
chr1	7995000	0.48980037	0.5	0.142255881
chr1	8000000	0.488582622	0.5	0.142872936
chr1	8005000	0.492805921	0.5	0.145577959
chr1	8010000	0.493005439	0.5	0.144175
chr1	8015000	0.494090771	0.5	0.142912255
chr1	8020000	0.49347554	0.5	0.144057283
chr1	8025000	0.493322591	0.5	0.144067021
chr1	8030000	0.498021944	0.5	0.144725153
chr1	8035000	0.499226775	0.5	0.144284408
chr1	8040000	0.497421456	0.5	0.143830932
chr1	8045000	0.496985916	0.5	0.144428001
chr1	8050000	0.499314237	0.5	0.142737157
chr1	8055000	0.495586757	0.5	0.144312943
chr1	8060000	0.49576974	0.5	0.144475161
chr1	8065000	0.494320605	0.5	0.144273086
chr1	8070000	0.49321467	0.5	0.144359523
chr1	8075000	0.494150671	0.5	0.143903244
chr1	8080000	0.492914311	0.5	0.143843842
chr1	8085000	0.494075264	0.5	0.146156463
chr1	8090000	0.495469202	0.5	0.147426342
chr1	8095000	0.491416002	0.5	0.149764699
chr1	8100000	0.484927546	0.5	0.15125087
chr1	8105000	0.485465572	0.5	0.15112192
chr1	8110000	0.485773861	0.5	0.150047143
chr1	8115000	0.469909858	0.477225673	0.146961627
chr1	8120000	0.473818236	0.48	0.149088773
chr1	8125000	0.475391929	0.5	0.147581941
chr1	8130000	0.479155007	0.5	0.145945043
chr1	8135000	0.47803019	0.5	0.145525527
chr1	8140000	0.477898053	0.5	0.145682095
chr1	8145000	0.476043747	0.5	0.14670153
chr1	8150000	0.479061002	0.5	0.146670503
chr1	8155000	0.487799177	0.5	0.148973253
chr1	8160000	0.491790027	0.5	0.147189134
chr1	8165000	0.490285753	0.5	0.146332681
chr1	8170000	0.488217752	0.5	0.145369595
chr1	8175000	0.487732722	0.5	0.147559743
chr1	8180000	0.48829439	0.5	0.146371332
chr1	8185000	0.495895984	0.5	0.141008645
chr1	8190000	0.497402448	0.5	0.140552504
chr1	8195000	0.497747911	0.5	0.14079403
chr1	8200000	0.498296236	0.5	0.138006938
chr1	8205000	0.495318938	0.5	0.137252195
chr1	8210000	0.501206273	0.5	0.137015348
chr1	8215000	0.500562185	0.5	0.138024041
chr1	8220000	0.500283893	0.5	0.138284411
chr1	8225000	0.499563064	0.5	0.13870727
chr1	8230000	0.496959939	0.5	0.138266848
chr1	8235000	0.49348374	0.5	0.139613431
chr1	8240000	0.490610456	0.5	0.143493108
chr1	8245000	0.481397518	0.5	0.140258814
chr1	8250000	0.480448108	0.5	0.140032605
chr1	8255000	0.478716694	0.5	0.138930975
chr1	8260000	0.478716694	0.5	0.138930975
chr1	8265000	0.479307042	0.5	0.139052772
chr1	8270000	0.478371548	0.5	0.139140388
chr1	8275000	0.478646202	0.5	0.139167122
chr1	8280000	0.47887103	0.5	0.139608476
chr1	8285000	0.476736381	0.5	0.139463307
chr1	8290000	0.475746434	0.48	0.13691246
chr1	8295000	0.479008815	0.5	0.135046027
chr1	8300000	0.482237796	0.5	0.13358936
chr1	8305000	0.481918195	0.5	0.133783775
chr1	8310000	0.484245163	0.5	0.134931215
chr1	8315000	0.490837882	0.5	0.132460265
chr1	8320000	0.485501578	0.5	0.129152923
chr1	8325000	0.484792475	0.5	0.129486064
chr1	8330000	0.476967955	0.476190476	0.127595851
chr1	8335000	0.474018953	0.476190476	0.12803874
chr1	8340000	0.470926765	0.476190476	0.128044361
chr1	8345000	0.473557432	0.476190476	0.127527504
chr1	8350000	0.475171261	0.476190476	0.129263907
chr1	8355000	0.475459861	0.476190476	0.129566735
chr1	8360000	0.473352071	0.476190476	0.128497911
chr1	8365000	0.472904918	0.476190476	0.129599709
chr1	8370000	0.473188454	0.476190476	0.129542124
chr1	8375000	0.474408761	0.473684211	0.12225825
chr1	8380000	0.473523694	0.473684211	0.122380787
chr1	8385000	0.472680607	0.473684211	0.122291484
chr1	8390000	0.473419099	0.473684211	0.12302291
chr1	8395000	0.467798868	0.456439394	0.125185296
chr1	8400000	0.46589643	0.45	0.126111245
chr1	8405000	0.466165763	0.45	0.126455696
chr1	8410000	0.4536382	0.447222222	0.126098174
chr1	8415000	0.454098822	0.447222222	0.12649225
chr1	8420000	0.454369923	0.444444444	0.126220727
chr1	8425000	0.455567141	0.45	0.125936605
chr1	8430000	0.455599103	0.45	0.126116005
chr1	8435000	0.45794011	0.45	0.125018239
chr1	8440000	0.46121658	0.45	0.12173466
chr1	8445000	0.469642138	0.473684211	0.124792572
chr1	8450000	0.470748844	0.473684211	0.124923148
chr1	8455000	0.471472443	0.473684211	0.125326888
chr1	8460000	0.472131883	0.473684211	0.125626627
chr1	8465000	0.476064016	0.473684211	0.123933086
chr1	8470000	0.475790159	0.473684211	0.125671216
chr1	8475000	0.463767775	0.45	0.129059844
chr1	8480000	0.46412052	0.45	0.128405002
chr1	8485000	0.469654552	0.473684211	0.134091028
chr1	8490000	0.468731169	0.45	0.135379009
chr1	8495000	0.471848155	0.454545455	0.139884669
chr1	8500000	0.466850079	0.45	0.139743924
chr1	8505000	0.46701433	0.45	0.139876154
chr1	8510000	0.46527654	0.45	0.139122049
chr1	8515000	0.463840566	0.45	0.140571073
chr1	8520000	0.463463081	0.444444444	0.141586432
chr1	8525000	0.462847397	0.444444444	0.141540018
chr1	8530000	0.466008309	0.45	0.145562157
chr1	8535000	0.469091941	0.454545455	0.14603317
chr1	8540000	0.472940246	0.454545455	0.1459803
chr1	8545000	0.470002979	0.452272727	0.145836901
chr1	8550000	0.464065621	0.444444444	0.143759796
chr1	8555000	0.46370519	0.444444444	0.143122792
chr1	8560000	0.463948185	0.444444444	0.145305177
chr1	8565000	0.46385478	0.444444444	0.144115131
chr1	8570000	0.46385478	0.444444444	0.144115131
chr1	8575000	0.457769758	0.444444444	0.146755176
chr1	8580000	0.457998359	0.444444444	0.14782998
chr1	8585000	0.457121152	0.444444444	0.148495301
chr1	8590000	0.454349971	0.434782609	0.148337123
chr1	8595000	0.462220388	0.444444444	0.147539536
chr1	8600000	0.463055609	0.444444444	0.149132977
chr1	8605000	0.462483653	0.444444444	0.150116851
chr1	8610000	0.466426139	0.45	0.148491395
chr1	8615000	0.465489844	0.444444444	0.1492331
chr1	8620000	0.46583962	0.444444444	0.149483426
chr1	8625000	0.465975677	0.444444444	0.150909515
chr1	8630000	0.465975677	0.444444444	0.150909515
chr1	8635000	0.466165394	0.447222222	0.150652394
chr1	8640000	0.479697511	0.454545455	0.156223505
chr1	8645000	0.478929953	0.454545455	0.15549072
chr1	8650000	0.479533657	0.454545455	0.154733676
chr1	8655000	0.478875763	0.454545455	0.154196771
chr1	8660000	0.477986048	0.454545455	0.152898084
chr1	8665000	0.472045545	0.444444444	0.156672004
chr1	8670000	0.473885086	0.444444444	0.158114149
chr1	8675000	0.488084303	0.473684211	0.160220194
chr1	8680000	0.49260128	0.473684211	0.162968105
chr1	8685000	0.486521952	0.473684211	0.155979042
chr1	8690000	0.487103628	0.473684211	0.155612657
chr1	8695000	0.480664107	0.473684211	0.148512939
chr1	8700000	0.499221492	0.5	0.146798317
chr1	8705000	0.504140464	0.5	0.146239574
chr1	8710000	0.5054305	0.5	0.14448474
chr1	8715000	0.498723633	0.5	0.141942278
chr1	8720000	0.491937078	0.48	0.146146498
chr1	8725000	0.496583076	0.5	0.147308809
chr1	8730000	0.497342779	0.5	0.14670561
chr1	8735000	0.498966527	0.5	0.146695209
chr1	8740000	0.50323242	0.5	0.148170009
chr1	8745000	0.505332158	0.5	0.146805422
chr1	8750000	0.510877809	0.5	0.147618748
chr1	8755000	0.511804008	0.5	0.14925296
chr1	8760000	0.513366335	0.5	0.151299624
chr1	8765000	0.520926094	0.522774327	0.152612736
chr1	8770000	0.518844131	0.52173913	0.151818861
chr1	8775000	0.519831361	0.52173913	0.151609293
chr1	8780000	0.532948741	0.531015038	0.151368288
chr1	8785000	0.534100083	0.531015038	0.151132413
chr1	8790000	0.533583923	0.531015038	0.150547611
chr1	8795000	0.532014425	0.531015038	0.150748342
chr1	8800000	0.531583046	0.526315789	0.150501516
chr1	8805000	0.532360226	0.535714286	0.149983549
chr1	8810000	0.532360226	0.535714286	0.149983549
chr1	8815000	0.532360226	0.535714286	0.149983549
chr1	8820000	0.531982485	0.531015038	0.149716789
chr1	8825000	0.531169219	0.526315789	0.149810147
chr1	8830000	0.530914898	0.526315789	0.149068916
chr1	8835000	0.532556404	0.538461538	0.149170947
chr1	8840000	0.525733833	0.538461538	0.145870457
chr1	8845000	0.528984238	0.55	0.144040293
chr1	8850000	0.529806654	0.55	0.144682476
chr1	8855000	0.529825222	0.55	0.145066535
chr1	8860000	0.529480068	0.55	0.145187745
chr1	8865000	0.531743442	0.55	0.145031567
chr1	8870000	0.535424044	0.555555556	0.139627503
chr1	8875000	0.544662967	0.555555556	0.130098956
chr1	8880000	0.543102628	0.555555556	0.130617482
chr1	8885000	0.547378298	0.555555556	0.132443794
chr1	8890000	0.549526232	0.555555556	0.131634729
chr1	8895000	0.550187691	0.560386473	0.133231838
chr1	8900000	0.546467622	0.571428571	0.140397813
chr1	8905000	0.542361109	0.560386473	0.140465225
chr1	8910000	0.545504542	0.571428571	0.141157089
chr1	8915000	0.547863866	0.571428571	0.14034705
chr1	8920000	0.557158763	0.576923077	0.133868576
chr1	8925000	0.555556597	0.576923077	0.1335489
chr1	8930000	0.553260892	0.571428571	0.133997813
chr1	8935000	0.55238756	0.571428571	0.135570747
chr1	8940000	0.549734374	0.568322981	0.134893897
chr1	8945000	0.550846781	0.571428571	0.135054044
chr1	8950000	0.546794381	0.565217391	0.136745731
chr1	8955000	0.54648417	0.565217391	0.13557885
chr1	8960000	0.544881703	0.565217391	0.135220212
chr1	8965000	0.543967052	0.555555556	0.135081017
chr1	8970000	0.545834564	0.565217391	0.135499576
chr1	8975000	0.54546102	0.560386473	0.134761584
chr1	8980000	0.534717065	0.555555556	0.134474717
chr1	8985000	0.53477764	0.555555556	0.133991463
chr1	8990000	0.536950973	0.555555556	0.134363413
chr1	8995000	0.540078542	0.555555556	0.132002791
chr1	9000000	0.542716929	0.555555556	0.131950275
chr1	9005000	0.54227085	0.555555556	0.132402402
chr1	9010000	0.541911652	0.555555556	0.131274667
chr1	9015000	0.5414852	0.555555556	0.131199569
chr1	9020000	0.539404651	0.55	0.127875167
chr1	9025000	0.544589178	0.555555556	0.128844345
chr1	9030000	0.542376237	0.555555556	0.13106924
chr1	9035000	0.540720778	0.555555556	0.131754341
chr1	9040000	0.536429379	0.55	0.131739954
chr1	9045000	0.534634023	0.545454545	0.131999397
chr1	9050000	0.533724588	0.545454545	0.132547591
chr1	9055000	0.537954176	0.555555556	0.132486218
chr1	9060000	0.539439455	0.555555556	0.13279166
chr1	9065000	0.53906151	0.555555556	0.132443359
chr1	9070000	0.537708907	0.555555556	0.133681693
chr1	9075000	0.537065827	0.555555556	0.13463217
chr1	9080000	0.537050717	0.55	0.133454537
chr1	9085000	0.551633385	0.555555556	0.138413848
chr1	9090000	0.548996053	0.555555556	0.139824211
chr1	9095000	0.548643332	0.555555556	0.138408952
chr1	9100000	0.551659006	0.555555556	0.131767101
chr1	9105000	0.556580555	0.555555556	0.131222166
chr1	9110000	0.555151601	0.555555556	0.13114797
chr1	9115000	0.554816693	0.555555556	0.131814431
chr1	9120000	0.556538967	0.555555556	0.133233809
chr1	9125000	0.556526466	0.555555556	0.132408512
chr1	9130000	0.556746617	0.555555556	0.131470085
chr1	9135000	0.557138848	0.555555556	0.129837927
chr1	9140000	0.555260704	0.555555556	0.131535248
chr1	9145000	0.554801705	0.555555556	0.131860806
chr1	9150000	0.554062403	0.555555556	0.13140927
chr1	9155000	0.553535998	0.555555556	0.131928366
chr1	9160000	0.552340948	0.555555556	0.131199407
chr1	9165000	0.547996954	0.555555556	0.131452748
chr1	9170000	0.54888572	0.555555556	0.137179576
chr1	9175000	0.5559624	0.565217391	0.140356891
chr1	9180000	0.562171364	0.571428571	0.138589063
chr1	9185000	0.559920208	0.571428571	0.142019004
chr1	9190000	0.559336072	0.571428571	0.142672503
chr1	9195000	0.556669406	0.571428571	0.144333132
chr1	9200000	0.555485265	0.565217391	0.143934476
chr1	9205000	0.555189676	0.565217391	0.14286693
chr1	9210000	0.558593026	0.571428571	0.141685883
chr1	9215000	0.557179572	0.571428571	0.147950009
chr1	9220000	0.559254233	0.571428571	0.149754808
chr1	9225000	0.559260971	0.571428571	0.147914039
chr1	9230000	0.561497478	0.571428571	0.147393723
chr1	9235000	0.554720945	0.568322981	0.148585135
chr1	9240000	0.558239835	0.571428571	0.148638251
chr1	9245000	0.560155097	0.571428571	0.149496151
chr1	9250000	0.560573444	0.571428571	0.148695962
chr1	9255000	0.553090359	0.565217391	0.15456774
chr1	9260000	0.552699284	0.565217391	0.153998556
chr1	9265000	0.552840262	0.565217391	0.153994988
chr1	9270000	0.55392699	0.565217391	0.15355254
chr1	9275000	0.554034988	0.565217391	0.152181826
chr1	9280000	0.555071143	0.565217391	0.154512288
chr1	9285000	0.537427918	0.555555556	0.150440367
chr1	9290000	0.540712108	0.555555556	0.146479764
chr1	9295000	0.540133898	0.555555556	0.147273739
chr1	9300000	0.540832939	0.555555556	0.147252628
chr1	9305000	0.54109797	0.555555556	0.148498594
chr1	9310000	0.539713163	0.555555556	0.149466851
chr1	9315000	0.54013044	0.555555556	0.147762434
chr1	9320000	0.538367745	0.555555556	0.147012715
chr1	9325000	0.538210539	0.555555556	0.147658661
chr1	9330000	0.538618471	0.555555556	0.148940061
chr1	9335000	0.539087606	0.555555556	0.149838384
chr1	9340000	0.540566172	0.555555556	0.149404417
chr1	9345000	0.54113715	0.555555556	0.148851645
chr1	9350000	0.544148796	0.555555556	0.149697308
chr1	9355000	0.543429242	0.555555556	0.150121387
chr1	9360000	0.543615389	0.555555556	0.150444538
chr1	9365000	0.548706425	0.565217391	0.15106277
chr1	9370000	0.542509365	0.555555556	0.149632915
chr1	9375000	0.516704036	0.55	0.152825408
chr1	9380000	0.491616161	0.5	0.160883779
chr1	9385000	0.472179372	0.5	0.166311347
chr1	9390000	0.45176343	0.467611336	0.173389918
chr1	9395000	0.449565734	0.461538462	0.173813861
chr1	9400000	0.447858113	0.458041958	0.175400466
chr1	9405000	0.444276023	0.45	0.176137121
chr1	9410000	0.431947995	0.428571429	0.17544422
chr1	9415000	0.432650184	0.428571429	0.16930303
chr1	9420000	0.432753571	0.428571429	0.168504098
chr1	9425000	0.423729148	0.422064777	0.168413972
chr1	9430000	0.42380243	0.425824176	0.16632202
chr1	9435000	0.4324265	0.428571429	0.172900278
chr1	9440000	0.431967064	0.428571429	0.172992019
chr1	9445000	0.432305846	0.428571429	0.173012457
chr1	9450000	0.431819581	0.428571429	0.173507526
chr1	9455000	0.433905909	0.428571429	0.172498007
chr1	9460000	0.432149522	0.421052632	0.169721567
chr1	9465000	0.432333243	0.421052632	0.169384942
chr1	9470000	0.435126728	0.428571429	0.169754009
chr1	9475000	0.431828587	0.421052632	0.170018211
chr1	9480000	0.429684543	0.421052632	0.166710801
chr1	9485000	0.425597796	0.409090909	0.169977233
chr1	9490000	0.408465794	0.380952381	0.170022973
chr1	9495000	0.408124282	0.380952381	0.169711385
chr1	9500000	0.411975838	0.380952381	0.172127647
chr1	9505000	0.414312474	0.388888889	0.17222696
chr1	9510000	0.419890593	0.391304348	0.173505582
chr1	9515000	0.414021109	0.388888889	0.17304411
chr1	9520000	0.413943144	0.388888889	0.173865467
chr1	9525000	0.413653808	0.388888889	0.173524737
chr1	9530000	0.420991338	0.391304348	0.17187674
chr1	9535000	0.423190778	0.391304348	0.170820563
chr1	9540000	0.425246333	0.391304348	0.172561703
chr1	9545000	0.423051036	0.391304348	0.172459862
chr1	9550000	0.420204071	0.391304348	0.170112981
chr1	9555000	0.4208899	0.391304348	0.169162103
chr1	9560000	0.419942465	0.388888889	0.170534437
chr1	9565000	0.421989557	0.391304348	0.169747989
chr1	9570000	0.424560952	0.391304348	0.17047693
chr1	9575000	0.435450626	0.428571429	0.174038952
chr1	9580000	0.45076197	0.458333333	0.17078718
chr1	9585000	0.481279046	0.5	0.168006272
chr1	9590000	0.526089688	0.526315789	0.146852709
chr1	9595000	0.536285288	0.541958042	0.14077011
chr1	9600000	0.53825634	0.545454545	0.138265087
chr1	9605000	0.539952166	0.545454545	0.137357484
chr1	9610000	0.576847148	0.560386473	0.157040629
chr1	9615000	0.581784212	0.571428571	0.155719574
chr1	9620000	0.586669724	0.57518797	0.155161008
chr1	9625000	0.586981394	0.571428571	0.155463112
chr1	9630000	0.588945931	0.578947368	0.156777923
chr1	9635000	0.587406015	0.578947368	0.158470838
chr1	9640000	0.586352557	0.578947368	0.156986314
chr1	9645000	0.591325008	0.578947368	0.154941118
chr1	9650000	0.588662837	0.578947368	0.156673422
chr1	9655000	0.582993446	0.571428571	0.158696095
chr1	9660000	0.593401724	0.578947368	0.156493908
chr1	9665000	0.593855575	0.578947368	0.156770541
chr1	9670000	0.593301735	0.578947368	0.158595286
chr1	9675000	0.595937975	0.58492823	0.158363784
chr1	9680000	0.599582202	0.6	0.158330755
chr1	9685000	0.597276209	0.595454545	0.154758737
chr1	9690000	0.592197839	0.595454545	0.156849106
chr1	9695000	0.593760726	0.6	0.155478981
chr1	9700000	0.591451432	0.590909091	0.156597959
chr1	9705000	0.587385819	0.578947368	0.157109848
chr1	9710000	0.588165816	0.578947368	0.157034889
chr1	9715000	0.590526032	0.590909091	0.156792591
chr1	9720000	0.592527283	0.6	0.155756221
chr1	9725000	0.593869091	0.6	0.155023403
chr1	9730000	0.599902149	0.6	0.157069927
chr1	9735000	0.60215503	0.6	0.15816546
chr1	9740000	0.601126266	0.6	0.158020689
chr1	9745000	0.600870891	0.6	0.157702715
chr1	9750000	0.604350687	0.6	0.155449959
chr1	9755000	0.608298983	0.611111111	0.154317604
chr1	9760000	0.61111333	0.611111111	0.152923424
chr1	9765000	0.611165828	0.611111111	0.154604692
chr1	9770000	0.611969255	0.611111111	0.154298599
chr1	9775000	0.613522303	0.611111111	0.154727392
chr1	9780000	0.612573767	0.611111111	0.154941948
chr1	9785000	0.612637743	0.611111111	0.151780725
chr1	9790000	0.610770963	0.611111111	0.15369563
chr1	9795000	0.614090861	0.611111111	0.153550589
chr1	9800000	0.609424317	0.611111111	0.152228364
chr1	9805000	0.610792574	0.611111111	0.150950443
chr1	9810000	0.586681815	0.6	0.13364166
chr1	9815000	0.586712358	0.6	0.133855493
chr1	9820000	0.589590579	0.608695652	0.134496545
chr1	9825000	0.589311734	0.609903382	0.134075184
chr1	9830000	0.59352321	0.611111111	0.135345821
chr1	9835000	0.593069958	0.611111111	0.13461206
chr1	9840000	0.595066104	0.611111111	0.135776988
chr1	9845000	0.591452773	0.611111111	0.135838298
chr1	9850000	0.594882594	0.611111111	0.132785076
chr1	9855000	0.603697109	0.611111111	0.131853862
chr1	9860000	0.605684108	0.615079365	0.132045054
chr1	9865000	0.607578489	0.619047619	0.132770036
chr1	9870000	0.607289375	0.615079365	0.131104808
chr1	9875000	0.606626786	0.615079365	0.130605556
chr1	9880000	0.604151677	0.611111111	0.127352674
chr1	9885000	0.604317626	0.619047619	0.126114818
chr1	9890000	0.609257152	0.619047619	0.121015
chr1	9895000	0.611389236	0.619047619	0.122253652
chr1	9900000	0.614092347	0.619047619	0.120869915
chr1	9905000	0.619082209	0.619047619	0.1185083
chr1	9910000	0.621927679	0.625	0.118771304
chr1	9915000	0.625653624	0.625	0.117598668
chr1	9920000	0.62649791	0.625	0.115325541
chr1	9925000	0.62695964	0.625	0.114388405
chr1	9930000	0.625983145	0.619047619	0.1140922
chr1	9935000	0.625983145	0.619047619	0.1140922
chr1	9940000	0.62888435	0.625	0.119724609
chr1	9945000	0.628886368	0.62202381	0.118300067
chr1	9950000	0.631055685	0.62962963	0.117126339
chr1	9955000	0.631139538	0.630604288	0.1147392
chr1	9960000	0.63191644	0.630604288	0.115270907
chr1	9965000	0.633278739	0.631578947	0.114522507
chr1	9970000	0.631303477	0.631578947	0.116920588
