Chromosome	Topology	Weights
Chr5	Topology1	0.2784
Chr5	Topology1	0.2726
Chr5	Topology1	0.244866287
Chr5	Topology1	0.2805
Chr5	Topology1	0.2813
Chr5	Topology1	0.281
Chr5	Topology1	0.2758
Chr5	Topology1	0.2877
Chr5	Topology1	0.3155
Chr5	Topology1	0.2814
Chr5	Topology1	0.2854
Chr5	Topology1	0.2793
Chr5	Topology1	0.2814
Chr5	Topology1	0.2838
Chr5	Topology1	0.2813
Chr5	Topology1	0.2781
Chr5	Topology1	0.2754
Chr5	Topology1	0.2763
Chr5	Topology1	0.2723
Chr5	Topology1	0.2895
Chr5	Topology1	0.278
Chr5	Topology1	0.2781
Chr5	Topology1	0.273
Chr5	Topology1	0.2764
Chr5	Topology1	0.2781
Chr5	Topology1	0.2767
Chr5	Topology1	0.2782
Chr5	Topology1	0.2776
Chr5	Topology1	0.2807
Chr5	Topology1	0.2843
Chr5	Topology1	0.2751
Chr5	Topology1	0.2725
Chr5	Topology1	0.2807
Chr5	Topology1	0.2798
Chr5	Topology1	0.2737
Chr5	Topology1	0.2835
Chr5	Topology1	0.2793
Chr5	Topology1	0.2813
Chr5	Topology1	0.2766
Chr5	Topology1	0.2856
Chr5	Topology1	0.2815
Chr5	Topology1	0.2802
Chr5	Topology1	0.2803
Chr5	Topology1	0.2786
Chr5	Topology1	0.2744
Chr5	Topology1	0.2787
Chr5	Topology1	0.2761
Chr5	Topology1	0.2847
Chr5	Topology1	0.2746
Chr5	Topology1	0.2834
Chr5	Topology1	0.2757
Chr5	Topology1	0.276
Chr5	Topology1	0.2783
Chr5	Topology1	0.2848
Chr5	Topology1	0.2796
Chr5	Topology1	0.2792
Chr5	Topology1	0.2792
Chr5	Topology1	0.278
Chr5	Topology1	0.2708
Chr5	Topology1	0.2781
Chr5	Topology1	0.2845
Chr5	Topology1	0.2758
Chr5	Topology1	0.2897
Chr5	Topology1	0.2778
Chr5	Topology1	0.2735
Chr5	Topology1	0.2751
Chr5	Topology1	0.2769
Chr5	Topology1	0.2737
Chr5	Topology1	0.2767
Chr5	Topology1	0.2845
Chr5	Topology1	0.2585
Chr5	Topology1	0.2861
Chr5	Topology1	0.2952
Chr5	Topology1	0.2799
Chr5	Topology1	0.2917
Chr5	Topology1	0.2758
Chr5	Topology1	0.2905
Chr5	Topology1	0.2714
Chr5	Topology1	0.2806
Chr5	Topology1	0.2822
Chr5	Topology1	0.2794
Chr5	Topology1	0.2794
Chr5	Topology1	0.2766
Chr5	Topology1	0.2742
Chr5	Topology1	0.2748
Chr5	Topology1	0.2726
Chr5	Topology1	0.2841
Chr5	Topology1	0.286
Chr5	Topology1	0.281
Chr5	Topology1	0.2776
Chr5	Topology1	0.28
Chr5	Topology1	0.2845
Chr5	Topology1	0.2741
Chr5	Topology1	0.2862
Chr5	Topology1	0.2748
Chr5	Topology1	0.2748
Chr5	Topology1	0.2794
Chr5	Topology1	0.2864
Chr5	Topology1	0.2761
Chr5	Topology1	0.2788
Chr5	Topology1	0.2748
Chr5	Topology1	0.2726
Chr5	Topology1	0.2756
Chr5	Topology1	0.2754
Chr5	Topology1	0.2788
Chr5	Topology1	0.2774
Chr5	Topology1	0.272
Chr5	Topology1	0.2789
Chr5	Topology1	0.2767
Chr5	Topology1	0.2695
Chr5	Topology1	0.277
Chr5	Topology1	0.2721
Chr5	Topology1	0.2775
Chr5	Topology1	0.2859
Chr5	Topology1	0.277
Chr5	Topology1	0.2694
Chr5	Topology1	0.2793
Chr5	Topology1	0.2779
Chr5	Topology1	0.2808
Chr5	Topology1	0.2789
Chr5	Topology1	0.279
Chr5	Topology1	0.2725
Chr5	Topology1	0.2818
Chr5	Topology1	0.2826
Chr5	Topology1	0.2793
Chr5	Topology1	0.2616
Chr5	Topology1	0.2744
Chr5	Topology1	0.2799
Chr5	Topology1	0.2778
Chr5	Topology1	0.2761
Chr5	Topology1	0.279
Chr5	Topology1	0.2785
Chr5	Topology1	0.2794
Chr5	Topology1	0.2817
Chr5	Topology1	0.2785
Chr5	Topology1	0.2805
Chr5	Topology1	0.282
Chr5	Topology1	0.2814
Chr5	Topology1	0.2782
Chr5	Topology1	0.2741
Chr5	Topology1	0.2739
Chr5	Topology1	0.2808
Chr5	Topology1	0.2789
Chr5	Topology1	0.2827
Chr5	Topology1	0.2823
Chr5	Topology1	0.2772
Chr5	Topology1	0.281
Chr5	Topology1	0.2787
Chr5	Topology1	0.279
Chr5	Topology1	0.2798
Chr5	Topology1	0.2735
Chr5	Topology1	0.286
Chr5	Topology1	0.278
Chr5	Topology1	0.2793
Chr5	Topology1	0.2737
Chr5	Topology1	0.2866
Chr5	Topology1	0.2769
Chr5	Topology1	0.2784
Chr5	Topology1	0.2731
Chr5	Topology1	0.2764
Chr5	Topology1	0.2822
Chr5	Topology1	0.2807
Chr5	Topology1	0.2784
Chr5	Topology1	0.2786
Chr5	Topology1	0.2752
Chr5	Topology1	0.2817
Chr5	Topology1	0.3506
Chr5	Topology1	0.3034
Chr5	Topology1	0.2802
Chr5	Topology1	0.2797
Chr5	Topology1	0.2822
Chr5	Topology1	0.2757
Chr5	Topology1	0.2817
Chr5	Topology1	0.2775
Chr5	Topology1	0.23930192
Chr5	Topology1	0.273
Chr5	Topology1	0.2762
Chr5	Topology1	0.2764
Chr5	Topology1	0.2718
Chr5	Topology1	0.285
Chr5	Topology1	0.2735
Chr5	Topology1	0.2824
Chr5	Topology1	0.2737
Chr5	Topology1	0.2788
Chr5	Topology1	0.2817
Chr5	Topology1	0.2823
Chr5	Topology1	0.2808
Chr5	Topology1	0.2757
Chr5	Topology1	0.2749
Chr5	Topology1	0.2738
Chr5	Topology1	0.2802
Chr5	Topology1	0.2732
Chr5	Topology1	0.2841
Chr5	Topology1	0.2715
Chr5	Topology1	0.2709
Chr5	Topology1	0.2855
Chr5	Topology1	0.2813
Chr5	Topology1	0.2803
Chr5	Topology1	0.2756
Chr5	Topology1	0.2792
Chr5	Topology1	0.2835
Chr5	Topology1	0.2773
Chr5	Topology1	0.2787
Chr5	Topology1	0.2673
Chr5	Topology1	0.2737
Chr5	Topology1	0.2839
Chr5	Topology1	0.2748
Chr5	Topology1	0.2778
Chr5	Topology1	0.2806
Chr5	Topology1	0.2918
Chr5	Topology1	0.2836
Chr5	Topology1	0.2743
Chr5	Topology1	0.2807
Chr5	Topology1	0.2822
Chr5	Topology1	0.2828
Chr5	Topology1	0.2745
Chr5	Topology1	0.2805
Chr5	Topology1	0.273
Chr5	Topology1	0.2807
Chr5	Topology1	0.3
Chr5	Topology1	0.2778
Chr5	Topology1	0.2801
Chr5	Topology1	0.2823
Chr5	Topology1	0.2728
Chr5	Topology1	0.2872
Chr5	Topology1	0.2817
Chr5	Topology1	0.2728
Chr5	Topology1	0.2761
Chr5	Topology1	0.2837
Chr5	Topology1	0.2793
Chr5	Topology1	0.2825
Chr5	Topology1	0.2814
Chr5	Topology1	0.2792
Chr5	Topology1	0.2805
Chr5	Topology1	0.2728
Chr5	Topology1	0.2803
Chr5	Topology1	0.2727
Chr5	Topology1	0.2793
Chr5	Topology1	0.2674
Chr5	Topology1	0.2739
Chr5	Topology1	0.2823
Chr5	Topology1	0.275
Chr5	Topology1	0.283
Chr5	Topology1	0.277
Chr5	Topology1	0.2703
Chr5	Topology1	0.2802
Chr5	Topology1	0.2825
Chr5	Topology1	0.2793
Chr5	Topology1	0.2766
Chr5	Topology1	0.2775
Chr5	Topology1	0.2723
Chr5	Topology1	0.2828
Chr5	Topology1	0.2803
Chr5	Topology1	0.273
Chr5	Topology1	0.279
Chr5	Topology1	0.2873
Chr5	Topology1	0.2697
Chr5	Topology1	0.2792
Chr5	Topology1	0.2769
Chr5	Topology1	0.2838
Chr5	Topology1	0.2808
Chr5	Topology1	0.2791
Chr5	Topology1	0.2874
Chr5	Topology1	0.2841
Chr5	Topology1	0.2825
Chr5	Topology1	0.277
Chr5	Topology1	0.2803
Chr5	Topology1	0.2723
Chr5	Topology1	0.2745
Chr5	Topology1	0.2777
Chr5	Topology1	0.2758
Chr5	Topology1	0.2743
Chr5	Topology1	0.274
Chr5	Topology1	0.2841
Chr5	Topology1	0.277
Chr5	Topology1	0.2799
Chr5	Topology1	0.2826
Chr5	Topology1	0.2802
Chr5	Topology1	0.28
Chr5	Topology1	0.2813
Chr5	Topology1	0.2775
Chr5	Topology1	0.2816
Chr5	Topology1	0.2793
Chr5	Topology1	0.2853
Chr5	Topology1	0.2772
Chr5	Topology1	0.2778
Chr5	Topology1	0.2773
Chr5	Topology1	0.2829
Chr5	Topology1	0.2762
Chr5	Topology1	0.2827
Chr5	Topology1	0.2693
Chr5	Topology1	0.2684
Chr5	Topology1	0.2823
Chr5	Topology1	0.2772
Chr5	Topology1	0.2764
Chr5	Topology1	0.2814
Chr5	Topology1	0.2852
Chr5	Topology1	0.2835
Chr5	Topology1	0.2835
Chr5	Topology1	0.2751
Chr5	Topology1	0.2809
Chr5	Topology1	0.2759
Chr5	Topology1	0.2892
Chr5	Topology1	0.28
Chr5	Topology1	0.2696
Chr5	Topology1	0.3006
Chr5	Topology1	0.2716
Chr5	Topology1	0.244866287
Chr5	Topology1	0.2817
Chr5	Topology1	0.2816
Chr5	Topology1	0.2767
Chr5	Topology1	0.2778
Chr5	Topology1	0.2717
Chr5	Topology1	0.2751
Chr5	Topology1	0.2787
Chr5	Topology1	0.285
Chr5	Topology1	0.2885
Chr5	Topology1	0.2765
Chr5	Topology1	0.2686
Chr5	Topology1	0.2736
Chr5	Topology1	0.2761
Chr5	Topology1	0.2835
Chr5	Topology1	0.2824
Chr5	Topology1	0.2693
Chr5	Topology1	0.2634
Chr5	Topology1	0.2724
Chr5	Topology1	0.2767
Chr5	Topology1	0.2776
Chr5	Topology1	0.244866287
Chr5	Topology1	0.2735
Chr5	Topology1	0.2768
Chr5	Topology1	0.2769
Chr5	Topology1	0.2743
Chr5	Topology1	0.2729
Chr5	Topology1	0.2797
Chr5	Topology1	0.2752
Chr5	Topology1	0.28
Chr5	Topology1	0.2819
Chr5	Topology1	0.2752
Chr5	Topology1	0.2675
Chr5	Topology1	0.2717
Chr5	Topology1	0.267
Chr5	Topology1	0.2788
Chr5	Topology1	0.2816
Chr5	Topology1	0.2766
Chr5	Topology1	0.2818
Chr5	Topology1	0.2846
Chr5	Topology1	0.2686
Chr5	Topology1	0.2807
Chr5	Topology1	0.279
Chr5	Topology1	0.2851
Chr5	Topology1	0.273
Chr5	Topology1	0.2848
Chr5	Topology1	0.2855
Chr5	Topology1	0.2774
Chr5	Topology1	0.277
Chr5	Topology1	0.2716
Chr5	Topology1	0.2837
Chr5	Topology1	0.2719
Chr5	Topology1	0.2805
Chr5	Topology1	0.2806
Chr5	Topology1	0.2806
Chr5	Topology1	0.2773
Chr5	Topology1	0.274
Chr5	Topology1	0.2689
Chr5	Topology1	0.2665
Chr5	Topology1	0.2831
Chr5	Topology1	0.2802
Chr5	Topology1	0.2784
Chr5	Topology1	0.2907
Chr5	Topology1	0.281
Chr5	Topology1	0.2776
Chr5	Topology1	0.2812
Chr5	Topology1	0.2758
Chr5	Topology1	0.2717
Chr5	Topology1	0.2829
Chr5	Topology1	0.2792
Chr5	Topology1	0.2739
Chr5	Topology1	0.2711
Chr5	Topology1	0.2794
Chr5	Topology1	0.2814
Chr5	Topology1	0.2828
Chr5	Topology1	0.2805
Chr5	Topology1	0.2739
Chr5	Topology1	0.3211
Chr5	Topology1	0.2738
Chr5	Topology1	0.282
Chr5	Topology1	0.2755
Chr5	Topology1	0.2822
Chr5	Topology1	0.2789
Chr5	Topology1	0.2789
Chr5	Topology1	0.2723
Chr5	Topology1	0.2862
Chr5	Topology1	0.2763
Chr5	Topology1	0.2702
Chr5	Topology1	0.275
Chr5	Topology1	0.2786
Chr5	Topology1	0.2724
Chr5	Topology1	0.2796
Chr5	Topology1	0.287
Chr5	Topology1	0.2804
Chr5	Topology1	0.2784
Chr5	Topology1	0.2792
Chr5	Topology1	0.2738
Chr5	Topology1	0.2753
Chr5	Topology1	0.2819
Chr5	Topology1	0.2822
Chr5	Topology1	0.2698
Chr5	Topology1	0.2789
Chr5	Topology1	0.2809
Chr5	Topology1	0.2813
Chr5	Topology1	0.2986
Chr5	Topology1	0.282
Chr5	Topology1	0.2715
Chr5	Topology1	0.2772
Chr5	Topology1	0.2845
Chr5	Topology1	0.2758
Chr5	Topology1	0.2738
Chr5	Topology1	0.2776
Chr5	Topology1	0.2771
Chr5	Topology1	0.244866287
Chr5	Topology1	0.2788
Chr5	Topology1	0.2838
Chr5	Topology1	0.2773
Chr5	Topology1	0.2729
Chr5	Topology1	0.2838
Chr5	Topology1	0.2672
Chr5	Topology1	0.2732
Chr5	Topology1	0.2813
Chr5	Topology1	0.2724
Chr5	Topology1	0.2811
Chr5	Topology1	0.2763
Chr5	Topology1	0.2814
Chr5	Topology1	0.2838
Chr5	Topology1	0.2856
Chr5	Topology1	0.2757
Chr5	Topology1	0.2773
Chr5	Topology1	0.272
Chr5	Topology1	0.279
Chr5	Topology1	0.2767
Chr5	Topology1	0.2737
Chr5	Topology1	0.2862
Chr5	Topology1	0.2785
Chr5	Topology1	0.2769
Chr5	Topology1	0.2766
Chr5	Topology1	0.2793
Chr5	Topology1	0.2839
Chr5	Topology1	0.2865
Chr5	Topology1	0.2776
Chr5	Topology1	0.2801
Chr5	Topology1	0.2799
Chr5	Topology1	0.2718
Chr5	Topology1	0.2786
Chr5	Topology1	0.2819
Chr5	Topology1	0.2739
Chr5	Topology1	0.2805
Chr5	Topology1	0.2786
Chr5	Topology1	0.28
Chr5	Topology1	0.2728
Chr5	Topology1	0.283
Chr5	Topology1	0.2824
Chr5	Topology1	0.2798
Chr5	Topology1	0.2753
Chr5	Topology1	0.2761
Chr5	Topology1	0.2852
Chr5	Topology1	0.2801
Chr5	Topology1	0.2833
Chr5	Topology1	0.282
Chr5	Topology1	0.2717
Chr5	Topology1	0.2855
Chr5	Topology1	0.286
Chr5	Topology1	0.2742
Chr5	Topology1	0.2793
Chr5	Topology1	0.2738
Chr5	Topology1	0.273
Chr5	Topology1	0.279
Chr5	Topology1	0.2722
Chr5	Topology1	0.2816
Chr5	Topology1	0.2841
Chr5	Topology1	0.2766
Chr5	Topology1	0.271
Chr5	Topology1	0.2774
Chr5	Topology1	0.2781
Chr5	Topology1	0.2768
Chr5	Topology1	0.2839
Chr5	Topology1	0.2813
Chr5	Topology1	0.2772
Chr5	Topology1	0.2787
Chr5	Topology1	0.2757
Chr5	Topology1	0.274
Chr5	Topology1	0.2792
Chr5	Topology1	0.2796
Chr5	Topology1	0.2749
Chr5	Topology1	0.272
Chr5	Topology1	0.2872
Chr5	Topology1	0.2856
Chr5	Topology1	0.2765
Chr5	Topology1	0.2785
Chr5	Topology1	0.28
Chr5	Topology1	0.2746
Chr5	Topology1	0.2724
Chr5	Topology1	0.2796
Chr5	Topology1	0.2863
Chr5	Topology1	0.2847
Chr5	Topology1	0.279
Chr5	Topology1	0.3031
Chr5	Topology1	0.2872
Chr5	Topology1	0.2759
Chr5	Topology1	0.2823
Chr5	Topology1	0.2821
Chr5	Topology1	0.2777
Chr5	Topology1	0.2607
Chr5	Topology1	0.2759
Chr5	Topology1	0.2838
Chr5	Topology1	0.2763
Chr5	Topology1	0.2795
Chr5	Topology1	0.2761
Chr5	Topology1	0.2757
Chr5	Topology1	0.2827
Chr5	Topology1	0.2758
Chr5	Topology1	0.2762
Chr5	Topology1	0.2869
Chr1	Topology2	0.2899
Chr1	Topology2	0.2875
Chr1	Topology2	0.2904
Chr1	Topology2	0.2955
Chr1	Topology2	0.2891
Chr1	Topology2	0.2925
Chr1	Topology2	0.2899
Chr1	Topology2	0.2889
Chr1	Topology2	0.2922
Chr1	Topology2	0.2885
Chr1	Topology2	0.2983
Chr1	Topology2	0.2947
Chr1	Topology2	0.2906
Chr1	Topology2	0.2938
Chr1	Topology2	0.2918
Chr1	Topology2	0.2902
Chr1	Topology2	0.2925
Chr1	Topology2	0.2929
Chr1	Topology2	0.2967
Chr1	Topology2	0.2911
Chr1	Topology2	0.29
Chr1	Topology2	0.2949
Chr1	Topology2	0.2976
Chr1	Topology2	0.2909
Chr1	Topology2	0.2879
Chr1	Topology2	0.2859
Chr1	Topology2	0.2991
Chr1	Topology2	0.2939
Chr1	Topology2	0.2901
Chr1	Topology2	0.2845
Chr1	Topology2	0.2905
Chr1	Topology2	0.2953
Chr1	Topology2	0.2903
Chr1	Topology2	0.2899
Chr1	Topology2	0.2977
Chr1	Topology2	0.2956
Chr1	Topology2	0.2949
Chr1	Topology2	0.2834
Chr1	Topology2	0.2811
Chr1	Topology2	0.2969
Chr1	Topology2	0.2893
Chr1	Topology2	0.2913
Chr1	Topology2	0.288
Chr1	Topology2	0.2918
Chr1	Topology2	0.2935
Chr1	Topology2	0.2948
Chr1	Topology2	0.3076
Chr1	Topology2	0.2901
Chr1	Topology2	0.269264107
Chr1	Topology2	0.2877
Chr1	Topology2	0.2903
Chr1	Topology2	0.2926
Chr1	Topology2	0.2875
Chr1	Topology2	0.2919
Chr1	Topology2	0.284
Chr1	Topology2	0.292
Chr1	Topology2	0.2901
Chr1	Topology2	0.2991
Chr1	Topology2	0.2846
Chr1	Topology2	0.2955
Chr1	Topology2	0.2915
Chr1	Topology2	0.2819
Chr1	Topology2	0.2881
Chr1	Topology2	0.2949
Chr1	Topology2	0.289
Chr1	Topology2	0.2939
Chr1	Topology2	0.2957
Chr1	Topology2	0.2928
Chr1	Topology2	0.2885
Chr1	Topology2	0.2908
Chr1	Topology2	0.2903
Chr1	Topology2	0.2944
Chr1	Topology2	0.288
Chr1	Topology2	0.2866
Chr1	Topology2	0.2964
Chr1	Topology2	0.2953
Chr1	Topology2	0.2919
Chr1	Topology2	0.2879
Chr1	Topology2	0.2991
Chr1	Topology2	0.2942
Chr1	Topology2	0.2856
Chr1	Topology2	0.2939
Chr1	Topology2	0.2958
Chr1	Topology2	0.2989
Chr1	Topology2	0.2958
Chr1	Topology2	0.2822
Chr1	Topology2	0.2897
Chr1	Topology2	0.2818
Chr1	Topology2	0.2939
Chr1	Topology2	0.2958
Chr1	Topology2	0.29
Chr1	Topology2	0.2899
Chr1	Topology2	0.2964
Chr1	Topology2	0.2919
Chr1	Topology2	0.2898
Chr1	Topology2	0.2846
Chr1	Topology2	0.2878
Chr1	Topology2	0.2936
Chr1	Topology2	0.2853
Chr1	Topology2	0.2918
Chr1	Topology2	0.2845
Chr1	Topology2	0.2887
Chr1	Topology2	0.2872
Chr1	Topology2	0.2725
Chr1	Topology2	0.2927
Chr1	Topology2	0.2922
Chr1	Topology2	0.2967
Chr1	Topology2	0.2815
Chr1	Topology2	0.2919
Chr1	Topology2	0.2969
Chr1	Topology2	0.2956
Chr1	Topology2	0.2916
Chr1	Topology2	0.2887
Chr1	Topology2	0.2942
Chr1	Topology2	0.2865
Chr1	Topology2	0.2883
Chr1	Topology2	0.2869
Chr1	Topology2	0.29
Chr1	Topology2	0.2838
Chr1	Topology2	0.2816
Chr1	Topology2	0.2839
Chr1	Topology2	0.271437652
Chr1	Topology2	0.2946
Chr1	Topology2	0.2888
Chr1	Topology2	0.2934
Chr1	Topology2	0.2904
Chr1	Topology2	0.2822
Chr1	Topology2	0.2913
Chr1	Topology2	0.2916
Chr1	Topology2	0.2854
Chr1	Topology2	0.2901
Chr1	Topology2	0.2917
Chr1	Topology2	0.2928
Chr1	Topology2	0.2939
Chr1	Topology2	0.29
Chr1	Topology2	0.3025
Chr1	Topology2	0.2937
Chr1	Topology2	0.2935
Chr1	Topology2	0.2873
Chr1	Topology2	0.2905
Chr1	Topology2	0.2859
Chr1	Topology2	0.2825
Chr1	Topology2	0.3027
Chr1	Topology2	0.3023
Chr1	Topology2	0.2856
Chr1	Topology2	0.29
Chr1	Topology2	0.2831
Chr1	Topology2	0.2934
Chr1	Topology2	0.2841
Chr1	Topology2	0.2867
Chr1	Topology2	0.2889
Chr1	Topology2	0.294
Chr1	Topology2	0.2873
Chr1	Topology2	0.2996
Chr1	Topology2	0.2917
Chr1	Topology2	0.2889
Chr1	Topology2	0.2922
Chr1	Topology2	0.3016
Chr1	Topology2	0.2917
Chr1	Topology2	0.2923
Chr1	Topology2	0.2863
Chr1	Topology2	0.286
Chr1	Topology2	0.293
Chr1	Topology2	0.2992
Chr1	Topology2	0.2902
Chr1	Topology2	0.2952
Chr1	Topology2	0.2923
Chr1	Topology2	0.2923
Chr1	Topology2	0.2958
Chr1	Topology2	0.2804
Chr1	Topology2	0.2874
Chr1	Topology2	0.2998
Chr1	Topology2	0.2873
Chr1	Topology2	0.2837
Chr1	Topology2	0.2895
Chr1	Topology2	0.2915
Chr1	Topology2	0.2902
Chr1	Topology2	0.2937
Chr1	Topology2	0.2965
Chr1	Topology2	0.2888
Chr1	Topology2	0.295
Chr1	Topology2	0.295
Chr1	Topology2	0.2899
Chr1	Topology2	0.2948
Chr1	Topology2	0.2853
Chr1	Topology2	0.2896
Chr1	Topology2	0.2909
Chr1	Topology2	0.2936
Chr1	Topology2	0.2951
Chr1	Topology2	0.2906
Chr1	Topology2	0.2927
Chr1	Topology2	0.2914
Chr1	Topology2	0.2969
Chr1	Topology2	0.2925
Chr1	Topology2	0.2861
Chr1	Topology2	0.2903
Chr1	Topology2	0.2881
Chr1	Topology2	0.2891
Chr1	Topology2	0.2907
Chr1	Topology2	0.284
Chr1	Topology2	0.2893
Chr1	Topology2	0.2902
Chr1	Topology2	0.2888
Chr1	Topology2	0.2981
Chr1	Topology2	0.2852
Chr1	Topology2	0.2915
Chr1	Topology2	0.2932
Chr1	Topology2	0.2929
Chr1	Topology2	0.2905
Chr1	Topology2	0.285
Chr1	Topology2	0.2891
Chr1	Topology2	0.2955
Chr1	Topology2	0.2911
Chr1	Topology2	0.2888
Chr1	Topology2	0.2818
Chr1	Topology2	0.2901
Chr1	Topology2	0.2863
Chr1	Topology2	0.2881
Chr1	Topology2	0.2857
Chr1	Topology2	0.283
Chr1	Topology2	0.2934
Chr1	Topology2	0.2867
Chr1	Topology2	0.2948
Chr1	Topology2	0.2882
Chr1	Topology2	0.2917
Chr1	Topology2	0.2904
Chr1	Topology2	0.2955
Chr1	Topology2	0.291
Chr1	Topology2	0.2922
Chr1	Topology2	0.2899
Chr1	Topology2	0.2876
Chr1	Topology2	0.2918
Chr1	Topology2	0.2881
Chr1	Topology2	0.2844
Chr1	Topology2	0.2931
Chr1	Topology2	0.2785
Chr1	Topology2	0.2892
Chr1	Topology2	0.2934
Chr1	Topology2	0.2865
Chr1	Topology2	0.2953
Chr1	Topology2	0.298
Chr1	Topology2	0.2913
Chr1	Topology2	0.291
Chr1	Topology2	0.2973
Chr1	Topology2	0.2952
Chr1	Topology2	0.2905
Chr1	Topology2	0.2863
Chr1	Topology2	0.2934
Chr1	Topology2	0.2953
Chr1	Topology2	0.2848
Chr1	Topology2	0.2931
Chr1	Topology2	0.2897
Chr1	Topology2	0.2949
Chr1	Topology2	0.2923
Chr1	Topology2	0.2948
Chr1	Topology2	0.2885
Chr1	Topology2	0.2933
Chr1	Topology2	0.2923
Chr1	Topology2	0.285
Chr1	Topology2	0.2841
Chr1	Topology2	0.2927
Chr1	Topology2	0.2944
Chr1	Topology2	0.2931
Chr1	Topology2	0.2942
Chr1	Topology2	0.2877
Chr1	Topology2	0.2995
Chr1	Topology2	0.2892
Chr1	Topology2	0.282
Chr1	Topology2	0.2955
Chr1	Topology2	0.2886
Chr1	Topology2	0.2874
Chr1	Topology2	0.2895
Chr1	Topology2	0.2937
Chr1	Topology2	0.2962
Chr1	Topology2	0.2895
Chr1	Topology2	0.2986
Chr1	Topology2	0.2921
Chr1	Topology2	0.2882
Chr1	Topology2	0.2907
Chr1	Topology2	0.2929
Chr1	Topology2	0.2904
Chr1	Topology2	0.2929
Chr1	Topology2	0.2905
Chr1	Topology2	0.2897
Chr1	Topology2	0.2889
Chr1	Topology2	0.3043
Chr1	Topology2	0.2898
Chr1	Topology2	0.2908
Chr1	Topology2	0.2888
Chr1	Topology2	0.2897
Chr1	Topology2	0.2873
Chr1	Topology2	0.2931
Chr1	Topology2	0.2872
Chr1	Topology2	0.2929
Chr1	Topology2	0.2863
Chr1	Topology2	0.2912
Chr1	Topology2	0.2938
Chr1	Topology2	0.2861
Chr1	Topology2	0.2873
Chr1	Topology2	0.3
Chr1	Topology2	0.3005
Chr1	Topology2	0.2863
Chr1	Topology2	0.2891
Chr1	Topology2	0.2882
Chr1	Topology2	0.2888
Chr1	Topology2	0.2872
Chr1	Topology2	0.291
Chr1	Topology2	0.2893
Chr1	Topology2	0.2918
Chr1	Topology2	0.2801
Chr1	Topology2	0.3009
Chr1	Topology2	0.2973
Chr1	Topology2	0.2878
Chr1	Topology2	0.2867
Chr1	Topology2	0.298
Chr1	Topology2	0.2951
Chr1	Topology2	0.2985
Chr1	Topology2	0.2928
Chr1	Topology2	0.2963
Chr1	Topology2	0.2852
Chr1	Topology2	0.2989
Chr1	Topology2	0.2914
Chr1	Topology2	0.2821
Chr1	Topology2	0.2845
Chr1	Topology2	0.2901
Chr1	Topology2	0.2941
Chr1	Topology2	0.2879
Chr1	Topology2	0.2907
Chr1	Topology2	0.2915
Chr1	Topology2	0.289
Chr1	Topology2	0.2927
Chr1	Topology2	0.2975
Chr1	Topology2	0.2896
Chr1	Topology2	0.2907
Chr1	Topology2	0.2828
Chr1	Topology2	0.2934
Chr1	Topology2	0.2966
Chr1	Topology2	0.2889
Chr1	Topology2	0.2862
Chr1	Topology2	0.2988
Chr1	Topology2	0.2849
Chr1	Topology2	0.2924
Chr1	Topology2	0.2922
Chr1	Topology2	0.2917
Chr1	Topology2	0.2944
Chr1	Topology2	0.2918
Chr1	Topology2	0.2903
Chr1	Topology2	0.2979
Chr1	Topology2	0.2906
Chr1	Topology2	0.2995
Chr1	Topology2	0.293
Chr1	Topology2	0.2967
Chr1	Topology2	0.3003
Chr1	Topology2	0.283
Chr1	Topology2	0.2862
Chr1	Topology2	0.3026
Chr1	Topology2	0.2882
Chr1	Topology2	0.2831
Chr1	Topology2	0.2887
Chr1	Topology2	0.2887
Chr1	Topology2	0.2886
Chr1	Topology2	0.2998
Chr1	Topology2	0.2976
Chr1	Topology2	0.2914
Chr1	Topology2	0.2913
Chr1	Topology2	0.2859
Chr1	Topology2	0.2863
Chr1	Topology2	0.2899
Chr1	Topology2	0.2861
Chr1	Topology2	0.2913
Chr1	Topology2	0.2948
Chr1	Topology2	0.2892
Chr1	Topology2	0.2912
Chr1	Topology2	0.29
Chr1	Topology2	0.294
Chr1	Topology2	0.2991
Chr1	Topology2	0.2895
Chr1	Topology2	0.2924
Chr1	Topology2	0.2969
Chr1	Topology2	0.2925
Chr1	Topology2	0.2969
Chr1	Topology2	0.2959
Chr1	Topology2	0.2913
Chr1	Topology2	0.2891
Chr1	Topology2	0.2848
Chr1	Topology2	0.2971
Chr1	Topology2	0.2884
Chr1	Topology2	0.2907
Chr1	Topology2	0.2921
Chr1	Topology2	0.2821
Chr1	Topology2	0.289
Chr1	Topology2	0.2869
Chr1	Topology2	0.2916
Chr1	Topology2	0.2976
Chr1	Topology2	0.293
Chr1	Topology2	0.2939
Chr1	Topology2	0.2928
Chr1	Topology2	0.2956
Chr1	Topology2	0.2975
Chr1	Topology2	0.2865
Chr1	Topology2	0.2843
Chr1	Topology2	0.2879
Chr1	Topology2	0.2907
Chr1	Topology2	0.2942
Chr1	Topology2	0.2861
Chr1	Topology2	0.2945
Chr1	Topology2	0.303
Chr1	Topology2	0.3021
Chr1	Topology2	0.3113
Chr1	Topology2	0.2919
Chr1	Topology2	0.2948
Chr1	Topology2	0.291
Chr1	Topology2	0.2887
Chr1	Topology2	0.2828
Chr1	Topology2	0.286
Chr1	Topology2	0.2899
